X	Y	Nom	NUMERO_DEPARTEMENT	CODE_BASS	CODE_INSEE	IDIndexDATA	CLEGCES	NOM_PLAN_DEPLOIEMENT	CODE_REGION	CODE_INSEE_SGA	champ_graphe	longueur_specifique	vitesse_specifique	NUMERO_INSEE	GROUPEMENT	NOM_ZONE_OP	SECTEUR_SINISTRE	OBSERVATIONS	DFCI_ID_MOT	AUTRE_APPELATION	AUTRE_APPELATION_1	AUTRE_APPELATION_2	AUTRE_APPELATION_3	TYPE_AUTRE_APPELATION	TYPE_AUTRE_APPELATION_1	TYPE_AUTRE_APPELATION_2	TYPE_AUTRE_APPELATION_3	ADRESSE	Longueur specifique	Vitesse specifique	IdZoneGeo	z	type	ID
       1218536.0604877088	       6199034.136040346									20				20096																		0	10	
       1218545.6072102236	       6199082.30293408									20				20096																		0	10	
       1218206.5734217044	       6199257.537678837									20				20096																		0	10	
       1218530.4544071597	       6199046.451788111									20				20096																		0	10	
       1218520.5323128523	       6199076.675757417									20				20096																		0	10	
       1218128.1782251908	       6199193.8373471415									20				20096																		0	10	
       1218494.325557792	       6198963.079570341									20				20096																		0	10	
       1218544.3480873937	       6199033.771214831									20				20096																		0	10	
       1218222.787215296	       6199259.436379635									20				20096																		0	10	
       1218750.661050388	       6198322.286004564									20				20096																		0	10	
       1218435.5950137647	       6199208.072604803									20				20096																		0	10	
       1218546.4890260035	       6199048.530104224									20				20096																		0	10	
       1218468.9435474281	       6199155.853763397									20				20096																		0	10	
       1218271.3810505224	       6199274.210422667									20				20096																		0	10	
       1218468.9043490472	       6199199.857351863									20				20096																		0	10	
       1218651.4789011735	       6198285.710020469									20				20096																		0	10	
       1218387.2817680668	       6199219.196994385									20				20096																		0	10	
       1218474.3227120892	       6199180.743148855									20				20096																		0	10	
       1218156.0950957055	       6199195.735924292									20				20096																		0	10	
       1218479.935989994	       6199198.654378652									20				20096																		0	10	
       1218403.4574979518	       6199230.441705492									20				20096																		0	10	
       1218549.8517616591	       6199055.390515224									20				20096																		0	10	
       1218116.8113542076	       6199165.396409817									20				20096																		0	10	
       1218587.4771845522	       6198262.069776362									20				20096																		0	10	
